大阪府の日別コロナ感染者数:2020/1/26は、   0人です。
大阪府の日別コロナ感染者数:2020/1/27は、   0人です。
大阪府の日別コロナ感染者数:2020/1/28は、   0人です。
大阪府の日別コロナ感染者数:2020/1/29は、   1人です。
大阪府の日別コロナ感染者数:2020/1/30は、   0人です。
大阪府の日別コロナ感染者数:2020/1/31は、   0人です。
大阪府の日別コロナ感染者数:2020/2/1は、   0人です。
大阪府の日別コロナ感染者数:2020/2/2は、   0人です。
大阪府の日別コロナ感染者数:2020/2/3は、   0人です。
大阪府の日別コロナ感染者数:2020/2/4は、   0人です。
大阪府の日別コロナ感染者数:2020/2/5は、   0人です。
大阪府の日別コロナ感染者数:2020/2/6は、   0人です。
大阪府の日別コロナ感染者数:2020/2/7は、   0人です。
大阪府の日別コロナ感染者数:2020/2/8は、   0人です。
大阪府の日別コロナ感染者数:2020/2/9は、   0人です。
大阪府の日別コロナ感染者数:2020/2/10は、   0人です。
大阪府の日別コロナ感染者数:2020/2/11は、   0人です。
大阪府の日別コロナ感染者数:2020/2/12は、   0人です。
大阪府の日別コロナ感染者数:2020/2/13は、   0人です。
大阪府の日別コロナ感染者数:2020/2/14は、   0人です。
大阪府の日別コロナ感染者数:2020/2/15は、   0人です。
大阪府の日別コロナ感染者数:2020/2/16は、   0人です。
大阪府の日別コロナ感染者数:2020/2/17は、   0人です。
大阪府の日別コロナ感染者数:2020/2/18は、   0人です。
大阪府の日別コロナ感染者数:2020/2/19は、   0人です。
大阪府の日別コロナ感染者数:2020/2/20は、   0人です。
大阪府の日別コロナ感染者数:2020/2/21は、   0人です。
大阪府の日別コロナ感染者数:2020/2/22は、   0人です。
大阪府の日別コロナ感染者数:2020/2/23は、   0人です。
大阪府の日別コロナ感染者数:2020/2/24は、   0人です。
大阪府の日別コロナ感染者数:2020/2/25は、   0人です。
大阪府の日別コロナ感染者数:2020/2/26は、   0人です。
大阪府の日別コロナ感染者数:2020/2/27は、   1人です。
大阪府の日別コロナ感染者数:2020/2/28は、   2人です。
大阪府の日別コロナ感染者数:2020/2/29は、   0人です。
大阪府の日別コロナ感染者数:2020/3/1は、   0人です。
大阪府の日別コロナ感染者数:2020/3/2は、   2人です。
大阪府の日別コロナ感染者数:2020/3/3は、   2人です。
大阪府の日別コロナ感染者数:2020/3/4は、   9人です。
大阪府の日別コロナ感染者数:2020/3/5は、   1人です。
大阪府の日別コロナ感染者数:2020/3/6は、  13人です。
大阪府の日別コロナ感染者数:2020/3/7は、  10人です。
大阪府の日別コロナ感染者数:2020/3/8は、  15人です。
大阪府の日別コロナ感染者数:2020/3/9は、   0人です。
大阪府の日別コロナ感染者数:2020/3/10は、  17人です。
大阪府の日別コロナ感染者数:2020/3/11は、   7人です。
大阪府の日別コロナ感染者数:2020/3/12は、   9人です。
大阪府の日別コロナ感染者数:2020/3/13は、   3人です。
大阪府の日別コロナ感染者数:2020/3/14は、  10人です。
大阪府の日別コロナ感染者数:2020/3/15は、   4人です。
大阪府の日別コロナ感染者数:2020/3/16は、   2人です。
大阪府の日別コロナ感染者数:2020/3/17は、   4人です。
大阪府の日別コロナ感染者数:2020/3/18は、   5人です。
大阪府の日別コロナ感染者数:2020/3/19は、   2人です。
大阪府の日別コロナ感染者数:2020/3/20は、   4人です。
大阪府の日別コロナ感染者数:2020/3/21は、   2人です。
大阪府の日別コロナ感染者数:2020/3/22は、   6人です。
大阪府の日別コロナ感染者数:2020/3/23は、   3人です。
大阪府の日別コロナ感染者数:2020/3/24は、   8人です。
大阪府の日別コロナ感染者数:2020/3/25は、   7人です。
大阪府の日別コロナ感染者数:2020/3/26は、   7人です。
大阪府の日別コロナ感染者数:2020/3/27は、  20人です。
大阪府の日別コロナ感染者数:2020/3/28は、  15人です。
大阪府の日別コロナ感染者数:2020/3/29は、  17人です。
大阪府の日別コロナ感染者数:2020/3/30は、   8人です。
大阪府の日別コロナ感染者数:2020/3/31は、  28人です。
大阪府の日別コロナ感染者数:2020/4/1は、  34人です。
大阪府の日別コロナ感染者数:2020/4/2は、  33人です。
大阪府の日別コロナ感染者数:2020/4/3は、  36人です。
大阪府の日別コロナ感染者数:2020/4/4は、  40人です。
大阪府の日別コロナ感染者数:2020/4/5は、  21人です。
大阪府の日別コロナ感染者数:2020/4/6は、  20人です。
大阪府の日別コロナ感染者数:2020/4/7は、  53人です。
大阪府の日別コロナ感染者数:2020/4/8は、  43人です。
大阪府の日別コロナ感染者数:2020/4/9は、  92人です。
大阪府の日別コロナ感染者数:2020/4/10は、  80人です。
大阪府の日別コロナ感染者数:2020/4/11は、  70人です。
大阪府の日別コロナ感染者数:2020/4/12は、  45人です。
大阪府の日別コロナ感染者数:2020/4/13は、  24人です。
大阪府の日別コロナ感染者数:2020/4/14は、  61人です。
大阪府の日別コロナ感染者数:2020/4/15は、  74人です。
大阪府の日別コロナ感染者数:2020/4/16は、  53人です。
大阪府の日別コロナ感染者数:2020/4/17は、  51人です。
大阪府の日別コロナ感染者数:2020/4/18は、  86人です。
大阪府の日別コロナ感染者数:2020/4/19は、  48人です。
大阪府の日別コロナ感染者数:2020/4/20は、  83人です。
大阪府の日別コロナ感染者数:2020/4/21は、  55人です。
大阪府の日別コロナ感染者数:2020/4/22は、  32人です。
大阪府の日別コロナ感染者数:2020/4/23は、  34人です。
大阪府の日別コロナ感染者数:2020/4/24は、  34人です。
大阪府の日別コロナ感染者数:2020/4/25は、  29人です。
大阪府の日別コロナ感染者数:2020/4/26は、  17人です。
大阪府の日別コロナ感染者数:2020/4/27は、  28人です。
大阪府の日別コロナ感染者数:2020/4/28は、  32人です。
大阪府の日別コロナ感染者数:2020/4/29は、  43人です。
大阪府の日別コロナ感染者数:2020/4/30は、  26人です。
大阪府の日別コロナ感染者数:2020/5/1は、  24人です。
大阪府の日別コロナ感染者数:2020/5/2は、   7人です。
大阪府の日別コロナ感染者数:2020/5/3は、  11人です。
大阪府の日別コロナ感染者数:2020/5/4は、  13人です。
大阪府の日別コロナ感染者数:2020/5/5は、   7人です。
大阪府の日別コロナ感染者数:2020/5/6は、  15人です。
大阪府の日別コロナ感染者数:2020/5/7は、   9人です。
大阪府の日別コロナ感染者数:2020/5/8は、  10人です。
大阪府の日別コロナ感染者数:2020/5/9は、  16人です。
大阪府の日別コロナ感染者数:2020/5/10は、  11人です。
大阪府の日別コロナ感染者数:2020/5/11は、   1人です。
大阪府の日別コロナ感染者数:2020/5/12は、  10人です。
大阪府の日別コロナ感染者数:2020/5/13は、  12人です。
大阪府の日別コロナ感染者数:2020/5/14は、   3人です。
大阪府の日別コロナ感染者数:2020/5/15は、   4人です。
大阪府の日別コロナ感染者数:2020/5/16は、   4人です。
大阪府の日別コロナ感染者数:2020/5/17は、   0人です。
大阪府の日別コロナ感染者数:2020/5/18は、   2人です。
大阪府の日別コロナ感染者数:2020/5/19は、   6人です。
大阪府の日別コロナ感染者数:2020/5/20は、   3人です。
大阪府の日別コロナ感染者数:2020/5/21は、   4人です。
大阪府の日別コロナ感染者数:2020/5/22は、   4人です。
大阪府の日別コロナ感染者数:2020/5/23は、   1人です。
大阪府の日別コロナ感染者数:2020/5/24は、   0人です。
大阪府の日別コロナ感染者数:2020/5/25は、   0人です。
大阪府の日別コロナ感染者数:2020/5/26は、   1人です。
大阪府の日別コロナ感染者数:2020/5/27は、   4人です。
大阪府の日別コロナ感染者数:2020/5/28は、   0人です。
大阪府の日別コロナ感染者数:2020/5/29は、   1人です。
大阪府の日別コロナ感染者数:2020/5/30は、   2人です。
大阪府の日別コロナ感染者数:2020/5/31は、   1人です。
大阪府の日別コロナ感染者数:2020/6/1は、   0人です。
大阪府の日別コロナ感染者数:2020/6/2は、   1人です。
大阪府の日別コロナ感染者数:2020/6/3は、   0人です。
大阪府の日別コロナ感染者数:2020/6/4は、   0人です。
大阪府の日別コロナ感染者数:2020/6/5は、   0人です。
大阪府の日別コロナ感染者数:2020/6/6は、   1人です。
大阪府の日別コロナ感染者数:2020/6/7は、   1人です。
大阪府の日別コロナ感染者数:2020/6/8は、   0人です。
大阪府の日別コロナ感染者数:2020/6/9は、   0人です。
大阪府の日別コロナ感染者数:2020/6/10は、   0人です。
大阪府の日別コロナ感染者数:2020/6/11は、   1人です。
大阪府の日別コロナ感染者数:2020/6/12は、   1人です。
大阪府の日別コロナ感染者数:2020/6/13は、   0人です。
大阪府の日別コロナ感染者数:2020/6/14は、   2人です。
大阪府の日別コロナ感染者数:2020/6/15は、   0人です。
大阪府の日別コロナ感染者数:2020/6/16は、   3人です。
大阪府の日別コロナ感染者数:2020/6/17は、   4人です。
大阪府の日別コロナ感染者数:2020/6/18は、   4人です。
大阪府の日別コロナ感染者数:2020/6/19は、   2人です。
大阪府の日別コロナ感染者数:2020/6/20は、   6人です。
大阪府の日別コロナ感染者数:2020/6/21は、   3人です。
大阪府の日別コロナ感染者数:2020/6/22は、   0人です。
大阪府の日別コロナ感染者数:2020/6/23は、   0人です。
大阪府の日別コロナ感染者数:2020/6/24は、   2人です。
大阪府の日別コロナ感染者数:2020/6/25は、   1人です。
大阪府の日別コロナ感染者数:2020/6/26は、   2人です。
大阪府の日別コロナ感染者数:2020/6/27は、   2人です。
大阪府の日別コロナ感染者数:2020/6/28は、   5人です。
大阪府の日別コロナ感染者数:2020/6/29は、   7人です。
大阪府の日別コロナ感染者数:2020/6/30は、   5人です。
大阪府の日別コロナ感染者数:2020/7/1は、  10人です。
大阪府の日別コロナ感染者数:2020/7/2は、   8人です。
大阪府の日別コロナ感染者数:2020/7/3は、  11人です。
大阪府の日別コロナ感染者数:2020/7/4は、  17人です。
大阪府の日別コロナ感染者数:2020/7/5は、   6人です。
大阪府の日別コロナ感染者数:2020/7/6は、   8人です。
大阪府の日別コロナ感染者数:2020/7/7は、  12人です。
大阪府の日別コロナ感染者数:2020/7/8は、  10人です。
大阪府の日別コロナ感染者数:2020/7/9は、  31人です。
大阪府の日別コロナ感染者数:2020/7/10は、  22人です。
大阪府の日別コロナ感染者数:2020/7/11は、  28人です。
大阪府の日別コロナ感染者数:2020/7/12は、  32人です。
大阪府の日別コロナ感染者数:2020/7/13は、  18人です。
大阪府の日別コロナ感染者数:2020/7/14は、  20人です。
大阪府の日別コロナ感染者数:2020/7/15は、  61人です。
大阪府の日別コロナ感染者数:2020/7/16は、  66人です。
大阪府の日別コロナ感染者数:2020/7/17は、  53人です。
大阪府の日別コロナ感染者数:2020/7/18は、  86人です。
大阪府の日別コロナ感染者数:2020/7/19は、  89人です。
大阪府の日別コロナ感染者数:2020/7/20は、  49人です。
大阪府の日別コロナ感染者数:2020/7/21は、  72人です。
大阪府の日別コロナ感染者数:2020/7/22は、 121人です。
大阪府の日別コロナ感染者数:2020/7/23は、 104人です。
大阪府の日別コロナ感染者数:2020/7/24は、 149人です。
大阪府の日別コロナ感染者数:2020/7/25は、 132人です。
大阪府の日別コロナ感染者数:2020/7/26は、 141人です。
大阪府の日別コロナ感染者数:2020/7/27は、  86人です。
大阪府の日別コロナ感染者数:2020/7/28は、 155人です。
大阪府の日別コロナ感染者数:2020/7/29は、 221人です。
大阪府の日別コロナ感染者数:2020/7/30は、 190人です。
大阪府の日別コロナ感染者数:2020/7/31は、 216人です。
大阪府の日別コロナ感染者数:2020/8/1は、 195人です。
大阪府の日別コロナ感染者数:2020/8/2は、 194人です。
大阪府の日別コロナ感染者数:2020/8/3は、  82人です。
大阪府の日別コロナ感染者数:2020/8/4は、 193人です。
大阪府の日別コロナ感染者数:2020/8/5は、 196人です。
大阪府の日別コロナ感染者数:2020/8/6は、 225人です。
大阪府の日別コロナ感染者数:2020/8/7は、 255人です。
大阪府の日別コロナ感染者数:2020/8/8は、 180人です。
大阪府の日別コロナ感染者数:2020/8/9は、 195人です。
大阪府の日別コロナ感染者数:2020/8/10は、 123人です。
大阪府の日別コロナ感染者数:2020/8/11は、 101人です。
大阪府の日別コロナ感染者数:2020/8/12は、 184人です。
大阪府の日別コロナ感染者数:2020/8/13は、 177人です。
大阪府の日別コロナ感染者数:2020/8/14は、 192人です。
大阪府の日別コロナ感染者数:2020/8/15は、 153人です。
大阪府の日別コロナ感染者数:2020/8/16は、 147人です。
大阪府の日別コロナ感染者数:2020/8/17は、  71人です。
大阪府の日別コロナ感染者数:2020/8/18は、 187人です。
大阪府の日別コロナ感染者数:2020/8/19は、 187人です。
大阪府の日別コロナ感染者数:2020/8/20は、 132人です。
大阪府の日別コロナ感染者数:2020/8/21は、 166人です。
大阪府の日別コロナ感染者数:2020/8/22は、 136人です。
大阪府の日別コロナ感染者数:2020/8/23は、 122人です。
大阪府の日別コロナ感染者数:2020/8/24は、  60人です。
大阪府の日別コロナ感染者数:2020/8/25は、 119人です。
大阪府の日別コロナ感染者数:2020/8/26は、 120人です。
大阪府の日別コロナ感染者数:2020/8/27は、  96人です。
大阪府の日別コロナ感染者数:2020/8/28は、 107人です。
大阪府の日別コロナ感染者数:2020/8/29は、  91人です。
大阪府の日別コロナ感染者数:2020/8/30は、  62人です。
大阪府の日別コロナ感染者数:2020/8/31は、  54人です。
大阪府の日別コロナ感染者数:2020/9/1は、 115人です。
大阪府の日別コロナ感染者数:2020/9/2は、  96人です。
大阪府の日別コロナ感染者数:2020/9/3は、  75人です。
大阪府の日別コロナ感染者数:2020/9/4は、  76人です。
大阪府の日別コロナ感染者数:2020/9/5は、  76人です。
大阪府の日別コロナ感染者数:2020/9/6は、  67人です。
大阪府の日別コロナ感染者数:2020/9/7は、  45人です。
大阪府の日別コロナ感染者数:2020/9/8は、  82人です。
大阪府の日別コロナ感染者数:2020/9/9は、  64人です。
大阪府の日別コロナ感染者数:2020/9/10は、  93人です。
大阪府の日別コロナ感染者数:2020/9/11は、 120人です。
大阪府の日別コロナ感染者数:2020/9/12は、  84人です。
大阪府の日別コロナ感染者数:2020/9/13は、  78人です。
大阪府の日別コロナ感染者数:2020/9/14は、  33人です。
大阪府の日別コロナ感染者数:2020/9/15は、  89人です。
大阪府の日別コロナ感染者数:2020/9/16は、  78人です。
